transaction_id,transaction_date,posting_date,currency,amount,transaction_type,category,sub_category,counterparty,payment_method,department,cost_center,transaction_status, invoice_id,due_date,settlement_date
2350,16-12-2023,03-10-2024,IDR,$-19854.22,Expense,Technology,Cloud Services,Trudeo,Debit Card,Product Management,CC-892 ,Failed,INV-52326,7/19/2023,7/13/2023
2351,09-10-2023,17-04-2024,MGA,$161878.61,Transfer,Marketing,Advertising,JumpXS,Debit Card,Sales,CC-727 ,Pending,INV-93686,01-04-2023,8/29/2024
2352,07-09-2024,,CNY,$48544.59,Income,Technology,Logistics,Brightdog,UPI,Support,CC-359 ,Pending,INV-84901,3/16/2024,1/25/2023
2353,14-04-2024,06-04-2023,CNY,$19214.65,Expense,Marketing,Rent,Quire,Credit Card,Product Management,CC-104 ,Pending,INV-52389,4/26/2023,9/17/2023
2354,16-06-2024,10-08-2024,IDR,$93670.05,Income,Marketing,Advertising,Browsezoom,UPI,Sales,CC-199 ,Pending,INV-57483,10/22/2023,11-12-2024
2355,11-06-2024,20-02-2023,RUB,$56839.33,Income,Sales,Logistics,Blogspan,Bank Transfer,Business Development,CC-943 ,Failed,INV-03757,8/31/2023,1/31/2024
2356,02-12-2023,08-02-2023,THB,$117957.57,Income,Operations,Software Subscriptions,Jaxnation,UPI,Legal,CC-016 ,Posted,INV-72925,06-07-2023,11/13/2024
2357,11-04-2024,18-04-2024,THB,$68670.54,Income,Administration,Software Subscriptions,Voolith,Cash,Services,CC-585 ,Pending,INV-92715,02-03-2023,6/18/2023
2358,15-07-2024,05-09-2024,XPF,$177894.82,Income,Sales,Software Subscriptions,Meetz,UPI,Legal,CC-591 ,Reversed,INV-26666,12/30/2023,01-07-2023
2359,20-11-2023,02-04-2024,BRL,$73176.58,Expense,Operations,Advertising,Feedmix,Credit Card,Services,CC-494 ,Reversed,INV-12318,10/21/2024,8/30/2023
2360,01-03-2024,18-09-2023,IDR,$-2508.99,Transfer,Sales,Salaries,Divavu,Cash,Legal,CC-482 ,Pending,INV-91993,08-09-2023,02-11-2023
2361,21-03-2024,30-10-2024,MXN,$-4751.85,Expense,Administration,Software Subscriptions,Photospace,Bank Transfer,Services,CC-852 ,Pending,INV-62298,3/15/2025,3/29/2023
2362,29-09-2023,02-09-2023,UAH,$90591.34,Transfer,Administration,Software Subscriptions,Dabjam,Debit Card,Human Resources,CC-662 ,Failed,INV-91312,11/19/2023,07-05-2023
2363,17-11-2024,06-05-2023,BRL,$167247.19,Transfer,Administration,Logistics,Yamia,Cash,Engineering,CC-154 ,Failed,INV-98886,11-12-2024,2/25/2023
2364,28-08-2024,27-03-2023,IDR,$170705.27,Expense,Administration,Cloud Services,Thoughtstorm,Debit Card,Research and Development,CC-553 ,Reversed,INV-30795,9/14/2024,2/23/2024
2365,27-10-2023,01-07-2024,IDR,$195956.04,Transfer,Payroll,Logistics,Roodel,Debit Card,Legal,CC-802 ,Failed,INV-26040,08-01-2023,5/31/2024
2366,29-07-2024,06-07-2024,IDR,$73997.34,Income,Operations,Advertising,Blognation,Debit Card,Sales,CC-608 ,Pending,INV-09369,04-01-2024,10-11-2023
2367,14-07-2024,16-02-2023,IDR,$79525.49,Income,Marketing,Salaries,Feednation,Bank Transfer,Business Development,CC-381 ,Failed,INV-51637,1/27/2025,04-08-2023
2368,23-06-2023,,EUR,$77260.37,Expense,Administration,Salaries,Abata,Debit Card,Product Management,CC-477 ,Failed,INV-40381,11-11-2024,01-09-2025
2369,25-04-2023,18-02-2024,KGS,$724.93,Income,Operations,Cloud Services,Gigabox,Bank Transfer,Accounting,CC-891 ,Pending,INV-36601,12-12-2023,08-05-2023
2370,30-05-2024,25-11-2023,NGN,$77821.85,Income,Sales,Rent,Tagopia,Credit Card,Research and Development,CC-545 ,Posted,INV-18133,9/30/2024,8/14/2024
2371,29-12-2023,14-10-2023,EUR,$13220.80,Transfer,Technology,Advertising,Yamia,Bank Transfer,Business Development,CC-596 ,Posted,INV-65699,11/15/2023,10/13/2023
2372,26-09-2023,22-06-2023,EUR,$180670.19,Income,Sales,Logistics,Feedspan,Cash,Sales,CC-728 ,Failed,INV-68528,6/14/2023,11/14/2024
2373,08-02-2024,09-06-2024,USD,$121215.79,Transfer,Payroll,Logistics,Bubblebox,Cash,Product Management,CC-823 ,Posted,INV-18257,10/21/2024,01-03-2025
2374,05-12-2023,02-05-2023,PEN,$115979.72,Income,Payroll,Salaries,Pixoboo,UPI,Research and Development,CC-109 ,Failed,INV-75493,03-05-2025,7/20/2024
2375,09-08-2024,17-10-2023,EUR,$87338.59,Transfer,Technology,Salaries,Roomm,UPI,Sales,CC-272 ,Posted,INV-03802,05-09-2023,9/18/2023
2376,27-01-2024,17-03-2023,RUB,$-25354.80,Transfer,Operations,Advertising,Skyba,Cash,Engineering,CC-047 ,Posted,INV-05419,2/28/2025,6/26/2024
2377,08-10-2024,25-10-2023,KRW,$136931.65,Expense,Technology,Cloud Services,Trilith,UPI,Support,CC-085 ,Reversed,INV-27968,3/27/2024,11-07-2023
2378,25-12-2023,10-09-2023,EUR,$42163.29,Income,Marketing,Salaries,Trupe,UPI,Human Resources,CC-291 ,Failed,INV-92643,08-05-2023,02-05-2023
2379,12-12-2023,20-01-2024,EUR,$-19204.55,Income,Technology,Rent,Voonix,Debit Card,Legal,CC-823 ,Failed,INV-69887,6/23/2024,7/23/2023
2380,04-11-2023,09-07-2023,CNY,$162647.62,Transfer,Operations,Salaries,Aimbo,Cash,Accounting,CC-122 ,Posted,INV-67243,12-03-2023,5/13/2023
2381,31-05-2024,24-12-2023,CNY,$12325.01,Income,Operations,Software Subscriptions,Teklist,Credit Card,Human Resources,CC-408 ,Reversed,INV-69581,03-08-2024,3/26/2023
2382,05-01-2023,22-02-2023,NGN,$-39190.71,Expense,Operations,Salaries,Realfire,Debit Card,Services,CC-203 ,Failed,INV-76057,2/13/2024,02-07-2024
2383,01-01-2023,08-12-2023,RSD,$53389.17,Transfer,Marketing,Cloud Services,Babbleset,Bank Transfer,Training,CC-738 ,Pending,INV-84249,10-10-2024,7/30/2024
2384,06-05-2024,,PHP,$140081.30,Expense,Operations,Advertising,Voolia,Credit Card,Business Development,CC-995 ,Posted,INV-26199,9/18/2024,08-11-2023
2385,11-01-2023,04-01-2024,CNY,$191600.73,Income,Operations,Cloud Services,Shuffledrive,Cash,Legal,CC-813 ,Reversed,INV-67099,1/26/2024,3/26/2025
2386,06-07-2023,28-03-2024,IDR,$73064.02,Expense,Marketing,Advertising,Kwinu,Cash,Support,CC-829 ,Failed,INV-03149,10/17/2023,08-07-2024
2387,02-11-2024,29-01-2024,CNY,$-24098.92,Transfer,Payroll,Cloud Services,Tagcat,Credit Card,Support,CC-062 ,Pending,INV-61226,11/14/2024,7/22/2023
2388,27-07-2024,24-06-2024,ZMW,$20529.36,Transfer,Operations,Rent,Quire,Debit Card,Product Management,CC-493 ,Pending,INV-30508,1/31/2025,9/16/2024
2389,23-05-2023,25-05-2024,TND,$171307.79,Transfer,Payroll,Advertising,Thoughtbeat,Cash,Training,CC-988 ,Posted,INV-10989,01-08-2023,3/25/2023
2390,11-11-2023,,IDR,$126121.56,Transfer,Technology,Software Subscriptions,Jaxnation,Debit Card,Services,CC-775 ,Posted,INV-52747,05-09-2023,4/15/2024
2391,13-05-2023,01-07-2023,EUR,$-29656.09,Transfer,Sales,Salaries,Divape,Debit Card,Support,CC-278 ,Posted,INV-82575,07-11-2023,7/16/2024
2392,31-08-2023,28-06-2023,CNY,$-24274.04,Income,Operations,Software Subscriptions,Katz,Cash,Human Resources,CC-967 ,Reversed,INV-54783,02-07-2025,6/22/2023
2393,14-05-2023,08-08-2024,VND,$136419.49,Transfer,Operations,Logistics,JumpXS,UPI,Marketing,CC-192 ,Failed,INV-75752,07-04-2024,8/20/2024
2394,23-11-2024,25-12-2024,NGN,$48786.73,Income,Operations,Rent,Edgeblab,Bank Transfer,Human Resources,CC-666 ,Pending,INV-77971,10-04-2023,2/14/2024
2395,23-04-2023,27-05-2023,PEN,$154584.79,Transfer,Technology,Advertising,Mudo,Debit Card,Research and Development,CC-746 ,Posted,INV-54858,06-02-2023,11-07-2023
2396,04-10-2024,16-02-2023,CNY,$-33451.98,Income,Payroll,Advertising,Einti,Debit Card,Services,CC-167 ,Posted,INV-67508,1/28/2023,07-07-2024
2397,19-11-2023,,CNY,$34280.97,Transfer,Administration,Salaries,Bubbletube,Debit Card,Marketing,CC-113 ,Reversed,INV-34448,1/26/2025,01-07-2024
2398,03-09-2024,09-04-2023,SEK,$105989.33,Transfer,Payroll,Advertising,Zoombeat,UPI,Legal,CC-006 ,Failed,INV-09485,2/15/2025,9/14/2024
2399,04-08-2024,21-09-2024,IDR,$-17113.32,Income,Payroll,Rent,Babblestorm,Bank Transfer,Marketing,CC-886 ,Failed,INV-49249,7/14/2024,8/13/2023
2400,09-12-2024,14-12-2024,CNY,$161142.41,Expense,Technology,Cloud Services,Yakitri,Credit Card,Human Resources,CC-085 ,Failed,INV-83434,09-05-2023,01-02-2023
2401,17-12-2024,12-07-2024,CZK,$-4938.04,Expense,Administration,Salaries,Kwideo,Credit Card,Legal,CC-925 ,Pending,INV-07003,5/30/2024,08-06-2024
2402,12-07-2023,25-04-2023,JPY,$74275.85,Transfer,Payroll,Rent,Bubblemix,UPI,Product Management,CC-242 ,Posted,INV-34575,11-08-2023,05-10-2024
2403,16-08-2023,09-10-2024,PHP,$72333.44,Expense,Administration,Logistics,Topicstorm,UPI,Product Management,CC-762 ,Failed,INV-49110,3/14/2025,3/17/2023
2404,07-11-2023,18-12-2023,EUR,$56380.38,Income,Administration,Rent,Linkbridge,Credit Card,Product Management,CC-703 ,Failed,INV-66320,10-01-2023,07-11-2024
2405,31-05-2024,11-11-2024,UAH,$115925.23,Expense,Payroll,Salaries,Brainbox,Debit Card,Engineering,CC-166 ,Posted,INV-80115,05-10-2023,03-11-2024
2406,21-10-2024,04-06-2024,USD,$192224.53,Expense,Technology,Advertising,Realcube,Bank Transfer,Engineering,CC-792 ,Pending,INV-83220,03-04-2023,11/28/2024
2407,20-10-2023,27-11-2024,NGN,$54577.84,Transfer,Marketing,Salaries,Talane,Cash,Accounting,CC-998 ,Pending,INV-53009,8/29/2023,12/28/2023
2408,28-10-2023,29-07-2024,XAF,$-23016.91,Income,Marketing,Logistics,Mydeo,Cash,Marketing,CC-347 ,Pending,INV-95917,07-02-2023,5/24/2023
2409,30-04-2024,13-11-2024,CNY,$159330.01,Transfer,Payroll,Cloud Services,Zoovu,Debit Card,Services,CC-674 ,Posted,INV-12302,7/15/2024,11/29/2024
2410,12-01-2023,01-10-2024,CNY,$-30375.33,Income,Marketing,Salaries,Camido,Debit Card,Support,CC-649 ,Posted,INV-53424,03-10-2023,3/28/2024
2411,18-10-2023,01-05-2023,PHP,$152895.77,Income,Sales,Logistics,Topiclounge,Credit Card,Sales,CC-114 ,Posted,INV-55848,11/30/2024,5/31/2024
2412,17-06-2024,31-10-2023,DOP,$29149.16,Income,Marketing,Software Subscriptions,Zoombox,Debit Card,Engineering,CC-060 ,Pending,INV-12629,12/19/2024,11/22/2024
2413,04-10-2024,26-02-2023,RUB,$14040.40,Expense,Technology,Advertising,Kwinu,Bank Transfer,Accounting,CC-196 ,Pending,INV-00659,7/22/2024,12/19/2024
2414,10-08-2024,18-01-2023,IDR,$-36137.24,Transfer,Sales,Logistics,Eimbee,Credit Card,Sales,CC-862 ,Pending,INV-28448,8/15/2024,12/15/2024
2415,21-05-2023,03-03-2023,SYP,$177258.56,Transfer,Operations,Advertising,Yamia,Debit Card,Legal,CC-075 ,Pending,INV-88139,09-10-2023,3/15/2024
2416,27-03-2024,06-03-2023,THB,$-27176.25,Transfer,Marketing,Cloud Services,Yodoo,Credit Card,Human Resources,CC-952 ,Reversed,INV-52038,2/21/2025,8/27/2023
2417,27-02-2024,09-03-2023,RUB,$-40007.68,Expense,Administration,Software Subscriptions,Eire,Bank Transfer,Accounting,CC-770 ,Posted,INV-41291,12-11-2024,07-06-2023
2418,21-07-2024,11-08-2024,EUR,$126486.95,Expense,Sales,Software Subscriptions,Fiveclub,Bank Transfer,Product Management,CC-622 ,Posted,INV-59152,7/17/2024,7/27/2023
2419,11-01-2023,26-05-2023,PEN,$-13617.30,Expense,Technology,Advertising,Quimm,Credit Card,Product Management,CC-864 ,Posted,INV-48581,7/17/2023,5/16/2024
2420,06-04-2024,02-05-2024,USD,$178688.43,Income,Sales,Software Subscriptions,Oyonder,UPI,Research and Development,CC-542 ,Posted,INV-90972,12-04-2023,11/19/2023
2421,10-05-2024,12-12-2024,CNY,$145670.26,Expense,Administration,Cloud Services,Kare,Bank Transfer,Accounting,CC-437 ,Posted,INV-59108,03-07-2025,02-03-2023
2422,01-04-2024,20-11-2024,PLN,$47403.84,Transfer,Payroll,Logistics,Ntag,Cash,Engineering,CC-727 ,Posted,INV-31978,10-03-2024,6/28/2024
2423,28-09-2023,09-08-2024,RSD,$129935.23,Income,Sales,Cloud Services,Topiclounge,UPI,Product Management,CC-569 ,Failed,INV-42748,11/24/2023,2/21/2024
2424,07-10-2024,22-06-2023,UYU,$142451.69,Income,Administration,Rent,Rhyzio,Cash,Training,CC-736 ,Posted,INV-08545,01-11-2025,02-01-2025
2425,04-09-2023,15-09-2024,COP,$122282.06,Income,Payroll,Advertising,Bubbletube,UPI,Services,CC-021 ,Pending,INV-88350,7/13/2024,7/26/2024
2426,01-03-2024,08-10-2023,PHP,$64337.69,Income,Technology,Logistics,Bubbletube,Bank Transfer,Research and Development,CC-543 ,Reversed,INV-25158,11-05-2023,8/28/2023
2427,04-06-2024,,IRR,$90505.31,Expense,Technology,Salaries,Skinte,Bank Transfer,Business Development,CC-511 ,Failed,INV-96143,5/29/2024,6/27/2023
2428,26-01-2023,03-06-2023,EUR,$92579.50,Transfer,Payroll,Software Subscriptions,Mycat,Debit Card,Support,CC-731 ,Failed,INV-29357,12-09-2024,11/17/2024
2429,31-05-2024,28-01-2023,IDR,$148444.67,Expense,Operations,Logistics,Jaxworks,Bank Transfer,Research and Development,CC-031 ,Pending,INV-09984,10/28/2024,3/25/2024
2430,09-04-2023,19-05-2023,PEN,$75835.46,Income,Operations,Software Subscriptions,Livetube,Debit Card,Accounting,CC-456 ,Reversed,INV-27885,10/19/2023,9/29/2023
2431,14-08-2023,25-08-2023,VND,$186040.03,Expense,Operations,Software Subscriptions,Fatz,Bank Transfer,Accounting,CC-802 ,Posted,INV-89825,05-04-2023,05-12-2023
2432,21-03-2023,30-08-2024,PHP,$196150.28,Expense,Sales,Logistics,Pixope,UPI,Marketing,CC-180 ,Failed,INV-03427,2/19/2023,09-04-2024
2433,22-10-2023,02-04-2023,PEN,$30520.02,Expense,Sales,Logistics,Yabox,UPI,Support,CC-149 ,Pending,INV-86109,1/24/2024,06-02-2023
2434,06-12-2024,26-08-2024,ARS,$18361.30,Expense,Payroll,Rent,Eimbee,Bank Transfer,Research and Development,CC-112 ,Failed,INV-86661,05-12-2024,07-06-2024
2435,20-10-2024,14-06-2023,BRL,$88588.08,Income,Technology,Advertising,Fatz,Cash,Product Management,CC-866 ,Reversed,INV-43328,4/28/2024,4/15/2023
2436,06-05-2024,10-11-2023,EUR,$136940.97,Transfer,Administration,Cloud Services,Skimia,Credit Card,Research and Development,CC-207 ,Failed,INV-90517,05-09-2024,5/26/2023
2437,04-05-2023,07-06-2024,IDR,$103724.63,Transfer,Technology,Advertising,Tazzy,Cash,Legal,CC-936 ,Reversed,INV-84150,2/19/2024,4/18/2024
2438,18-03-2024,12-02-2023,IDR,$42613.52,Expense,Sales,Salaries,Aivee,UPI,Legal,CC-057 ,Failed,INV-40994,9/20/2024,8/14/2024
2439,01-07-2024,04-01-2023,USD,$83741.55,Expense,Operations,Logistics,Oodoo,Cash,Accounting,CC-959 ,Failed,INV-37036,11/15/2023,8/29/2023
2440,13-02-2024,15-11-2023,CNY,$179191.72,Transfer,Marketing,Software Subscriptions,Omba,Cash,Accounting,CC-621 ,Reversed,INV-18139,6/22/2024,6/19/2024
2441,07-03-2024,11-10-2023,EUR,$163615.64,Transfer,Technology,Cloud Services,Thoughtstorm,Credit Card,Accounting,CC-730 ,Failed,INV-71525,12-02-2024,11/25/2023
2442,30-05-2024,10-11-2023,VND,$116221.67,Transfer,Technology,Rent,Feednation,UPI,Legal,CC-058 ,Reversed,INV-39550,09-06-2024,05-01-2023
2443,16-10-2023,23-07-2023,RUB,$13056.86,Expense,Operations,Rent,Linktype,Cash,Training,CC-074 ,Pending,INV-14205,2/15/2023,11-03-2024
2444,13-11-2024,13-08-2023,EUR,$-2546.23,Income,Administration,Software Subscriptions,Podcat,UPI,Legal,CC-945 ,Failed,INV-26862,10/21/2023,08-10-2024
2445,20-05-2024,17-03-2023,PKR,$126430.35,Income,Sales,Advertising,Muxo,Debit Card,Legal,CC-405 ,Pending,INV-22912,11-06-2024,2/13/2024
2446,05-04-2023,30-04-2023,GEL,$95782.43,Income,Administration,Advertising,Browsecat,Bank Transfer,Human Resources,CC-732 ,Posted,INV-54114,3/30/2023,07-06-2024
2447,14-06-2023,31-03-2024,AUD,$117160.63,Expense,Sales,Salaries,Wordware,Debit Card,Legal,CC-641 ,Posted,INV-79643,12-09-2024,08-04-2024
2448,22-09-2023,02-07-2023,AFN,$-43295.37,Expense,Marketing,Rent,Avaveo,Credit Card,Marketing,CC-602 ,Pending,INV-70184,01-12-2024,12/20/2023
2449,04-11-2023,10-12-2023,PHP,$25140.43,Transfer,Payroll,Logistics,Vinte,Credit Card,Legal,CC-301 ,Posted,INV-55521,9/20/2024,12/18/2024
2450,30-06-2024,17-12-2023,EUR,$66016.05,Expense,Operations,Logistics,Centizu,Cash,Sales,CC-758 ,Pending,INV-88062,1/26/2025,12/26/2023
2451,01-02-2024,29-06-2023,CNY,$-33200.93,Expense,Operations,Software Subscriptions,Edgepulse,Bank Transfer,Business Development,CC-500 ,Pending,INV-72978,2/13/2023,11/21/2023
2452,05-07-2024,06-07-2024,RUB,$14393.08,Expense,Payroll,Salaries,Zooveo,Debit Card,Accounting,CC-115 ,Reversed,INV-21866,8/25/2023,1/24/2023
2453,18-07-2023,03-09-2024,CNY,$174441.61,Transfer,Operations,Software Subscriptions,Photobug,UPI,Marketing,CC-683 ,Failed,INV-00054,4/13/2024,9/19/2023
2454,15-04-2024,11-11-2023,USD,$85404.67,Income,Payroll,Advertising,Pixoboo,Debit Card,Research and Development,CC-305 ,Failed,INV-67411,5/24/2024,10/31/2023
2455,07-04-2023,29-04-2023,CVE,$75949.04,Expense,Administration,Rent,Myworks,Cash,Marketing,CC-944 ,Reversed,INV-77187,1/13/2024,02-02-2025
2456,22-01-2023,12-05-2023,EUR,$73600.72,Expense,Administration,Software Subscriptions,Skipfire,Cash,Human Resources,CC-455 ,Posted,INV-12131,3/14/2025,09-10-2023
2457,08-11-2024,06-03-2023,AED,$50539.09,Transfer,Marketing,Cloud Services,Mita,Bank Transfer,Accounting,CC-599 ,Reversed,INV-47132,08-09-2023,01-03-2024
2458,01-05-2023,15-04-2024,CAD,$-2682.14,Income,Technology,Rent,Jabbersphere,Cash,Engineering,CC-804 ,Failed,INV-98869,10/24/2023,1/19/2024
2459,17-04-2024,29-06-2023,PHP,$198497.65,Income,Technology,Salaries,Demimbu,UPI,Services,CC-190 ,Failed,INV-66745,06-05-2023,11/13/2024
2460,15-09-2024,18-08-2024,CNY,$139123.54,Expense,Marketing,Cloud Services,Realbridge,Cash,Research and Development,CC-640 ,Posted,INV-39104,4/20/2023,4/28/2023
2461,09-04-2024,03-02-2024,MKD,$47316.54,Transfer,Operations,Advertising,Skilith,Cash,Marketing,CC-824 ,Posted,INV-43677,11/29/2023,5/29/2024
2462,20-07-2024,15-05-2024,PLN,$13476.94,Expense,Technology,Advertising,Fivebridge,Bank Transfer,Research and Development,CC-453 ,Posted,INV-95644,10-11-2023,02-01-2023
2463,11-06-2024,04-01-2023,CNY,$166718.01,Transfer,Operations,Salaries,Skinte,Cash,Training,CC-213 ,Reversed,INV-41267,10-01-2023,10-03-2023
2464,10-12-2023,24-08-2023,CAD,$121402.11,Expense,Administration,Rent,Oozz,Bank Transfer,Legal,CC-365 ,Reversed,INV-07602,3/28/2025,5/30/2024
2465,28-01-2024,29-10-2023,VND,$-43201.21,Transfer,Operations,Advertising,Katz,UPI,Services,CC-658 ,Pending,INV-52180,3/18/2024,1/28/2023
2466,16-05-2024,01-10-2024,PEN,$190941.08,Income,Marketing,Cloud Services,Trilith,Debit Card,Product Management,CC-048 ,Failed,INV-68030,06-10-2023,12-12-2024
2467,07-04-2024,01-02-2023,IDR,$120063.86,Transfer,Payroll,Advertising,Zazio,UPI,Accounting,CC-732 ,Failed,INV-16701,10/14/2024,03-10-2023
2468,12-05-2024,08-07-2023,MXN,$82317.91,Expense,Technology,Rent,Brainsphere,Credit Card,Research and Development,CC-055 ,Reversed,INV-88017,09-08-2023,6/15/2023
2469,29-10-2024,06-12-2023,IDR,$-19867.14,Income,Sales,Advertising,Photobean,Cash,Research and Development,CC-920 ,Failed,INV-18893,6/22/2023,6/21/2024
2470,08-10-2024,,RUB,$104831.48,Transfer,Marketing,Software Subscriptions,Abata,Bank Transfer,Human Resources,CC-119 ,Posted,INV-21110,9/23/2023,4/29/2024
2471,08-04-2024,,EUR,$11452.32,Income,Technology,Rent,Jabbercube,Credit Card,Sales,CC-286 ,Reversed,INV-20818,11/14/2024,03-04-2024
2472,08-05-2024,06-08-2023,BRL,$153654.70,Income,Technology,Salaries,Riffpath,Debit Card,Marketing,CC-043 ,Pending,INV-34934,04-03-2024,7/25/2023
2473,21-06-2023,05-04-2023,IDR,$152305.52,Income,Operations,Software Subscriptions,Skyble,Credit Card,Engineering,CC-901 ,Pending,INV-18361,08-07-2024,5/30/2023
2474,15-09-2024,,CNY,$183539.00,Expense,Operations,Salaries,Mymm,Credit Card,Engineering,CC-244 ,Pending,INV-64585,06-10-2024,11-03-2024
2475,21-10-2024,,USD,$41071.74,Income,Operations,Software Subscriptions,Fiveclub,Credit Card,Legal,CC-381 ,Posted,INV-08553,11/28/2023,5/16/2023
2476,06-05-2024,01-11-2023,IDR,$130626.16,Transfer,Payroll,Rent,Buzzdog,Bank Transfer,Services,CC-826 ,Posted,INV-12335,1/22/2023,03-02-2023
2477,24-06-2023,,ARS,$96519.25,Transfer,Sales,Rent,Browsebug,Debit Card,Engineering,CC-273 ,Pending,INV-11305,12/18/2023,9/21/2023
2478,19-02-2024,18-02-2024,USD,$19553.35,Expense,Technology,Software Subscriptions,BlogXS,Bank Transfer,Support,CC-538 ,Reversed,INV-01705,11/16/2024,7/25/2023
2479,17-04-2024,18-02-2023,CNY,$68948.80,Income,Administration,Software Subscriptions,Quimba,Credit Card,Services,CC-640 ,Posted,INV-73956,11/26/2023,1/28/2023
2480,30-04-2024,08-10-2023,CNY,$164132.89,Transfer,Technology,Software Subscriptions,Gabtune,Bank Transfer,Engineering,CC-662 ,Failed,INV-95180,01-09-2025,04-09-2024
2481,21-03-2024,10-07-2024,EUR,$39436.99,Transfer,Administration,Cloud Services,Katz,Debit Card,Accounting,CC-079 ,Failed,INV-96773,6/13/2023,05-01-2023
2482,02-07-2024,,EUR,$185650.69,Expense,Administration,Salaries,Mudo,Debit Card,Engineering,CC-492 ,Reversed,INV-66041,8/24/2024,12-05-2024
2483,09-05-2023,25-08-2024,PHP,$81122.69,Income,Administration,Software Subscriptions,Livetube,Credit Card,Engineering,CC-602 ,Posted,INV-34647,4/23/2024,03-05-2023
2484,06-12-2023,05-10-2024,EUR,$13051.26,Expense,Technology,Software Subscriptions,Oba,Credit Card,Accounting,CC-371 ,Failed,INV-96585,1/24/2024,03-05-2024
2485,31-03-2024,01-05-2023,RUB,$163972.05,Expense,Marketing,Software Subscriptions,Oba,Bank Transfer,Product Management,CC-102 ,Failed,INV-20533,04-11-2023,05-03-2023
2486,22-12-2023,07-04-2023,PHP,$56117.63,Income,Operations,Salaries,Abatz,UPI,Accounting,CC-755 ,Reversed,INV-40382,10/13/2023,01-11-2024
2487,24-03-2023,16-11-2023,IDR,$153544.51,Transfer,Payroll,Salaries,Tagpad,UPI,Research and Development,CC-614 ,Posted,INV-66967,02-07-2025,10/18/2023
2488,30-11-2023,13-03-2023,PLN,$144636.78,Transfer,Operations,Software Subscriptions,Brainbox,UPI,Marketing,CC-335 ,Reversed,INV-39840,9/20/2023,11-07-2024
2489,26-08-2024,10-11-2023,ARS,$58541.71,Income,Sales,Salaries,Brainverse,Cash,Product Management,CC-001 ,Reversed,INV-44280,10-10-2024,4/25/2023
2490,08-09-2024,14-07-2024,RUB,$27849.68,Transfer,Administration,Logistics,Vipe,UPI,Legal,CC-155 ,Posted,INV-94616,09-01-2023,5/26/2023
2491,01-10-2023,23-07-2023,RUB,$114470.42,Transfer,Operations,Logistics,Kamba,Bank Transfer,Product Management,CC-190 ,Reversed,INV-11855,02-01-2024,8/28/2024
2492,04-08-2023,01-06-2024,CNY,$186807.52,Transfer,Sales,Advertising,Tazz,UPI,Business Development,CC-087 ,Posted,INV-81115,6/26/2023,3/13/2024
2493,09-10-2024,12-03-2023,MMK,$-21124.25,Transfer,Sales,Salaries,Flashset,Debit Card,Research and Development,CC-503 ,Reversed,INV-20451,6/27/2023,01-12-2025
