transaction_id,transaction_date,posting_date,currency,amount,transaction_type,category,sub_category,counterparty,payment_method,department,cost_center,transaction_status, invoice_id,due_date,settlement_date,expense
3148,25-12-2024,21-09-2023,CZK,140879.13,Transfer,Marketing,Salaries,Yakitri,UPI,Product Management,CC-576 ,Failed,INV-40586,15-06-2024,22-11-2024,0
3149,31-07-2024,15-05-2024,ALL,14873.21,Expense,Technology,Salaries,Kanoodle,Cash,Product Management,CC-659 ,Pending,INV-92389,01-05-2025,28-02-2024,0
3150,06-02-2023,12-09-2023,IDR,11269.91,Income,Technology,Logistics,Flashspan,UPI,Support,CC-428 ,Posted,INV-95327,18-02-2024,20-05-2024,0
3151,22-03-2024,16-02-2024,RUB,0,Transfer,Sales,Advertising,Gigashots,Debit Card,Human Resources,CC-406 ,Posted,INV-30550,31-01-2023,15-03-2025,13307.6
3152,20-01-2023,14-02-2023,IDR,136457.68,Income,Administration,Rent,Tavu,Debit Card,Accounting,CC-562 ,Posted,INV-19490,10-03-2023,08-01-2025,0
3153,09-10-2023,06-10-2024,IDR,164816.24,Expense,Marketing,Salaries,Riffwire,Credit Card,Services,CC-947 ,Reversed,INV-37585,02-12-2023,26-03-2025,0
3154,29-06-2023,17-07-2024,BRL,106546.61,Expense,Sales,Salaries,Youspan,Bank Transfer,Sales,CC-161 ,Pending,INV-44243,30-04-2024,09-06-2024,0
3155,02-06-2024,21-12-2023,USD,14364.69,Transfer,Payroll,Cloud Services,Photojam,Debit Card,Product Management,CC-232 ,Posted,INV-87221,03-03-2023,01-10-2023,0
3156,04-07-2023,01-08-2023,ZAR,1592.27,Transfer,Payroll,Cloud Services,Thoughtstorm,Bank Transfer,Accounting,CC-572 ,Failed,INV-48855,16-09-2023,12-01-2024,0
3157,19-02-2024,27-07-2024,ALL,196660.76,Expense,Technology,Salaries,Zoovu,Debit Card,Legal,CC-827 ,Reversed,INV-91044,25-12-2024,06-08-2024,0
3158,06-05-2024,12-02-2023,TND,37645.6,Income,Marketing,Salaries,Leenti,UPI,Product Management,CC-115 ,Posted,INV-16152,01-04-2024,07-05-2024,0
3159,04-04-2024,02-05-2023,CNY,170808.74,Transfer,Administration,Rent,Podcat,Debit Card,Services,CC-984 ,Pending,INV-56979,10-08-2023,29-03-2023,0
3160,12-07-2024,05-11-2024,CNY,9459.81,Expense,Payroll,Rent,Oyondu,Cash,Support,CC-474 ,Failed,INV-22951,25-10-2024,07-10-2024,0
3161,08-06-2024,,EUR,25273.16,Expense,Operations,Advertising,Fiveclub,Credit Card,Engineering,CC-417 ,Posted,INV-54278,27-01-2025,09-05-2024,0
3162,15-07-2023,11-04-2024,IDR,175601.39,Transfer,Payroll,Advertising,Tagchat,Bank Transfer,Accounting,CC-980 ,Reversed,INV-58262,19-01-2025,17-12-2023,0
3163,01-07-2024,25-04-2024,THB,36780.26,Income,Payroll,Logistics,Innotype,Debit Card,Product Management,CC-442 ,Reversed,INV-60090,16-07-2024,26-06-2024,0
3164,18-06-2024,03-10-2024,MNT,153203.55,Income,Marketing,Cloud Services,Cogilith,Debit Card,Business Development,CC-866 ,Reversed,INV-64968,06-02-2024,20-06-2023,0
3165,17-03-2023,09-01-2023,IDR,110944.91,Expense,Administration,Cloud Services,Divape,Credit Card,Services,CC-891 ,Failed,INV-29987,27-07-2024,08-12-2024,0
3166,06-12-2023,15-05-2024,PLN,22912.71,Income,Operations,Cloud Services,Zava,UPI,Product Management,CC-358 ,Failed,INV-61204,13-10-2024,28-10-2024,0
3167,23-12-2023,23-07-2023,PLN,33961.51,Transfer,Payroll,Software Subscriptions,Gigaclub,Bank Transfer,Engineering,CC-215 ,Reversed,INV-51180,07-07-2023,13-09-2023,0
3168,04-11-2023,09-04-2023,THB,133769.34,Income,Technology,Salaries,Yodo,Cash,Human Resources,CC-503 ,Failed,INV-21182,07-06-2023,25-08-2024,0
3169,21-04-2024,03-07-2023,AMD,128827.39,Transfer,Administration,Salaries,Digitube,Bank Transfer,Human Resources,CC-907 ,Failed,INV-48119,10-12-2023,19-01-2023,0
3170,30-01-2024,16-08-2023,IDR,72279.59,Income,Payroll,Logistics,Browseblab,Credit Card,Engineering,CC-126 ,Posted,INV-23469,02-04-2023,17-03-2023,0
3171,23-04-2024,27-07-2024,CNY,0,Income,Administration,Cloud Services,Jatri,Cash,Research and Development,CC-171 ,Pending,INV-57456,01-03-2025,30-05-2023,44332.39
3172,22-06-2024,22-01-2023,CNY,16274.22,Expense,Marketing,Cloud Services,Blogtags,UPI,Product Management,CC-111 ,Reversed,INV-98089,08-09-2023,24-03-2024,0
3173,18-04-2024,18-06-2024,RUB,170241.66,Expense,Marketing,Rent,Innotype,Credit Card,Product Management,CC-945 ,Posted,INV-64036,03-06-2025,09-04-2024,0
3174,14-03-2024,12-05-2023,CNY,10923.89,Income,Operations,Logistics,Gabtype,Bank Transfer,Business Development,CC-528 ,Failed,INV-71140,09-08-2023,21-02-2024,0
3175,29-11-2023,05-11-2024,CNY,66327.65,Expense,Marketing,Logistics,Aivee,Cash,Marketing,CC-277 ,Posted,INV-62569,24-03-2023,05-11-2023,0
3176,10-01-2024,10-01-2024,CNY,91630.39,Income,Operations,Salaries,Edgetag,Debit Card,Accounting,CC-401 ,Posted,INV-79317,07-11-2024,06-03-2023,0
3177,14-10-2024,25-08-2024,RUB,108264.24,Income,Payroll,Salaries,Oyoloo,Bank Transfer,Legal,CC-850 ,Posted,INV-85113,19-05-2023,20-10-2023,0
3178,23-12-2024,29-11-2023,CNY,23336.16,Transfer,Technology,Software Subscriptions,Meevee,Bank Transfer,Accounting,CC-494 ,Pending,INV-11301,25-09-2024,27-02-2025,0
3179,08-11-2023,29-08-2023,TZS,136507.87,Income,Sales,Advertising,Eayo,Credit Card,Product Management,CC-113 ,Failed,INV-50974,19-02-2024,17-07-2024,0
3180,22-11-2023,28-12-2023,CNY,66810.99,Expense,Technology,Software Subscriptions,Jatri,Bank Transfer,Research and Development,CC-863 ,Pending,INV-42375,02-03-2024,26-02-2023,0
3181,25-10-2023,22-02-2023,MDL,70170.7,Transfer,Operations,Advertising,Thoughtblab,Bank Transfer,Services,CC-358 ,Reversed,INV-30330,16-04-2024,19-04-2024,0
3182,07-08-2023,13-09-2024,MGA,148976.51,Transfer,Technology,Salaries,Riffpedia,UPI,Training,CC-505 ,Posted,INV-04873,28-11-2024,05-04-2024,0
3183,20-08-2023,20-12-2024,PKR,197286.9,Expense,Technology,Rent,BlogXS,Bank Transfer,Human Resources,CC-789 ,Reversed,INV-00404,17-01-2023,19-06-2024,0
3184,16-01-2023,20-01-2024,UAH,31509.77,Expense,Administration,Logistics,Innotype,Bank Transfer,Business Development,CC-285 ,Pending,INV-80081,21-04-2024,10-04-2023,0
3185,18-11-2024,16-02-2024,SYP,66397.11,Expense,Operations,Salaries,Jaxworks,Cash,Marketing,CC-974 ,Failed,INV-77133,10-05-2023,30-06-2023,0
3186,25-10-2024,30-12-2023,ILS,185841.07,Income,Technology,Logistics,Cogibox,Credit Card,Services,CC-544 ,Pending,INV-21563,03-09-2023,15-03-2023,0
3187,07-11-2023,29-11-2023,EUR,168217.83,Expense,Administration,Advertising,Pixope,Credit Card,Accounting,CC-398 ,Reversed,INV-25627,07-11-2023,07-01-2023,0
3188,25-02-2023,05-09-2024,JPY,111444.24,Transfer,Operations,Rent,Skalith,Bank Transfer,Sales,CC-175 ,Pending,INV-58881,02-05-2024,08-04-2024,0
3189,26-10-2023,19-09-2024,USD,0,Transfer,Sales,Rent,Yakidoo,Credit Card,Product Management,CC-648 ,Reversed,INV-01456,13-10-2023,05-12-2023,22213.89
3190,20-03-2024,29-05-2024,EUR,183522.28,Income,Sales,Salaries,Quatz,Bank Transfer,Services,CC-627 ,Pending,INV-97594,03-06-2025,09-08-2023,0
3191,28-02-2023,25-05-2023,PKR,163664.01,Income,Operations,Salaries,Topiclounge,UPI,Sales,CC-229 ,Posted,INV-63427,08-04-2023,26-02-2024,0
3192,26-06-2023,01-08-2024,IDR,0,Expense,Payroll,Salaries,Thoughtblab,Debit Card,Sales,CC-114 ,Posted,INV-73911,24-08-2024,20-12-2024,35983.12
3193,14-02-2023,23-04-2024,EUR,105506.21,Income,Operations,Rent,Jetpulse,Cash,Business Development,CC-513 ,Reversed,INV-71764,13-10-2024,30-01-2024,0
3194,08-10-2023,21-05-2024,PLN,7677.2,Income,Payroll,Cloud Services,Blogtag,Credit Card,Services,CC-445 ,Posted,INV-30101,13-07-2024,22-04-2023,0
3195,15-06-2023,,XAF,63243.93,Transfer,Payroll,Software Subscriptions,Yoveo,Bank Transfer,Engineering,CC-875 ,Failed,INV-91713,11-10-2023,14-11-2024,0
3196,07-01-2023,28-08-2024,EUR,55282.46,Transfer,Administration,Salaries,Skimia,Cash,Engineering,CC-578 ,Failed,INV-04641,25-04-2024,14-03-2024,0
3197,21-12-2024,02-05-2024,MZN,54035.88,Transfer,Sales,Cloud Services,Skivee,Debit Card,Engineering,CC-694 ,Reversed,INV-27253,02-10-2024,25-07-2024,0
3198,20-01-2024,07-06-2024,CNY,134254.26,Transfer,Sales,Software Subscriptions,Dynava,Debit Card,Accounting,CC-934 ,Posted,INV-91197,23-01-2024,09-02-2024,0
3199,02-12-2024,13-01-2024,IDR,120515.17,Expense,Marketing,Logistics,Riffpath,Debit Card,Services,CC-882 ,Posted,INV-12642,05-09-2024,03-10-2023,0
3200,12-05-2024,18-05-2023,CNY,171282.52,Income,Payroll,Cloud Services,Livetube,Debit Card,Legal,CC-356 ,Posted,INV-83771,22-06-2023,30-06-2023,0
3201,09-04-2023,29-09-2023,PAB,186863.84,Income,Payroll,Cloud Services,Eidel,Credit Card,Research and Development,CC-188 ,Pending,INV-76794,09-07-2023,24-03-2024,0
3202,13-01-2024,26-01-2024,PHP,147847.23,Income,Marketing,Salaries,Rhybox,Bank Transfer,Human Resources,CC-595 ,Reversed,INV-56606,03-01-2025,22-12-2024,0
3203,03-08-2024,08-03-2024,MXN,82579.77,Income,Technology,Software Subscriptions,Quaxo,Debit Card,Accounting,CC-283 ,Posted,INV-19432,25-11-2023,18-02-2025,0
3204,06-05-2023,,IDR,141391.79,Transfer,Administration,Cloud Services,Blogtag,Credit Card,Product Management,CC-433 ,Posted,INV-49119,03-04-2025,18-12-2024,0
3205,27-09-2023,03-02-2023,CNY,0,Income,Technology,Cloud Services,Jatri,Debit Card,Support,CC-337 ,Reversed,INV-70017,08-04-2024,23-04-2023,44367.62
3206,22-01-2023,03-01-2023,EUR,105681.92,Expense,Sales,Advertising,Avamm,Cash,Accounting,CC-170 ,Reversed,INV-63617,08-06-2023,03-06-2023,0
3207,05-06-2023,05-11-2023,RSD,79278.03,Transfer,Marketing,Advertising,Zoovu,Cash,Marketing,CC-356 ,Pending,INV-04652,18-08-2024,30-09-2023,0
3208,09-03-2024,17-10-2024,AMD,107717.99,Transfer,Payroll,Logistics,Zava,UPI,Engineering,CC-650 ,Pending,INV-50545,22-04-2024,01-03-2025,0
3209,28-09-2023,10-04-2024,CNY,140927.95,Income,Sales,Logistics,Jabberstorm,Credit Card,Sales,CC-224 ,Failed,INV-58365,12-01-2024,02-06-2024,0
3210,01-09-2023,03-03-2024,KMF,0,Expense,Sales,Advertising,Talane,Credit Card,Human Resources,CC-883 ,Failed,INV-39588,06-01-2023,06-11-2024,6982.25
3211,10-09-2024,13-09-2023,NGN,0,Expense,Payroll,Cloud Services,Dynabox,Credit Card,Research and Development,CC-015 ,Posted,INV-68100,02-12-2025,22-04-2024,49048.19
3212,23-03-2024,01-09-2023,BGN,107189.23,Expense,Operations,Salaries,Kare,Bank Transfer,Accounting,CC-648 ,Reversed,INV-29722,14-06-2024,26-12-2023,0
3213,06-11-2023,26-04-2023,RUB,109827.84,Transfer,Administration,Advertising,Vidoo,UPI,Legal,CC-149 ,Reversed,INV-95658,11-12-2023,20-08-2023,0
3214,18-07-2023,17-11-2023,CHF,20767.64,Income,Administration,Salaries,Buzzbean,Bank Transfer,Sales,CC-494 ,Pending,INV-35556,05-06-2023,21-02-2025,0
3215,06-09-2024,09-09-2023,CNY,117148.51,Income,Operations,Advertising,Topicshots,Credit Card,Training,CC-173 ,Failed,INV-56363,30-10-2023,05-10-2023,0
3216,27-08-2024,13-05-2024,CNY,20610.18,Expense,Sales,Rent,Oloo,Cash,Legal,CC-986 ,Posted,INV-32754,02-01-2024,29-05-2024,0
3217,24-05-2023,01-06-2024,MXN,125943.79,Income,Marketing,Advertising,Thoughtmix,UPI,Accounting,CC-681 ,Reversed,INV-64013,05-03-2024,11-02-2025,0
3218,07-11-2024,02-06-2024,BRL,0,Income,Sales,Software Subscriptions,Youspan,Bank Transfer,Training,CC-369 ,Pending,INV-80199,07-07-2023,28-12-2024,20788.24
3219,16-01-2023,19-01-2023,CNY,53362.16,Income,Marketing,Salaries,Quimm,UPI,Research and Development,CC-042 ,Pending,INV-67606,06-12-2024,08-11-2023,0
3220,19-01-2024,27-04-2023,IDR,405.12,Income,Technology,Cloud Services,Quaxo,Credit Card,Legal,CC-672 ,Pending,INV-79149,01-12-2025,08-03-2024,0
3221,04-07-2023,25-11-2023,CUP,159067.24,Transfer,Operations,Logistics,Thoughtbridge,Credit Card,Services,CC-150 ,Reversed,INV-89632,20-02-2025,05-03-2024,0
3222,08-01-2023,30-10-2024,IDR,176088.28,Income,Technology,Advertising,Dabjam,Cash,Business Development,CC-723 ,Reversed,INV-58772,13-08-2024,19-02-2023,0
3223,25-07-2023,18-10-2023,VND,0,Expense,Payroll,Software Subscriptions,Viva,UPI,Support,CC-114 ,Posted,INV-78534,23-01-2025,25-09-2023,41780.18
3224,19-12-2024,,JPY,114032.22,Expense,Payroll,Cloud Services,Mita,Debit Card,Business Development,CC-082 ,Failed,INV-25921,10-01-2024,13-07-2023,0
3225,08-04-2024,05-02-2024,PAB,0,Transfer,Administration,Salaries,Jabbersphere,Bank Transfer,Support,CC-297 ,Pending,INV-24495,02-10-2024,24-09-2024,35133.27
3226,08-08-2023,06-04-2024,PHP,81677.55,Income,Administration,Advertising,Realmix,UPI,Marketing,CC-029 ,Pending,INV-17349,06-03-2024,29-08-2024,0
3227,04-03-2024,11-05-2024,IDR,0,Transfer,Payroll,Cloud Services,Skiba,Debit Card,Support,CC-199 ,Failed,INV-43762,04-04-2023,27-11-2023,14349.5
3228,21-04-2023,15-10-2024,CNY,0,Income,Sales,Salaries,Rhynyx,UPI,Product Management,CC-262 ,Posted,INV-23904,28-07-2024,28-04-2024,19152.55
3229,05-02-2024,13-01-2023,HUF,117545.03,Income,Sales,Software Subscriptions,Riffwire,Credit Card,Human Resources,CC-703 ,Failed,INV-99755,17-04-2023,18-02-2025,0
3230,22-12-2023,01-12-2023,SEK,173394.61,Income,Sales,Logistics,Brightbean,Debit Card,Accounting,CC-823 ,Reversed,INV-10710,01-08-2023,23-10-2024,0
3231,25-11-2024,01-04-2024,EUR,871.37,Income,Marketing,Logistics,Katz,Cash,Product Management,CC-286 ,Posted,INV-97253,18-12-2023,27-09-2023,0
3232,20-09-2023,31-12-2023,EUR,76395.52,Transfer,Administration,Logistics,Eimbee,Debit Card,Research and Development,CC-385 ,Failed,INV-16799,25-12-2023,25-03-2024,0
3233,17-10-2024,29-06-2023,GMD,100366.99,Transfer,Operations,Cloud Services,Zoonoodle,UPI,Legal,CC-608 ,Failed,INV-13152,15-05-2024,31-05-2023,0
3234,07-12-2023,22-07-2023,UAH,44771.73,Income,Operations,Logistics,Oyoba,Credit Card,Training,CC-491 ,Failed,INV-31063,21-01-2023,17-07-2024,0
3235,22-06-2023,26-11-2024,KRW,71924.84,Income,Payroll,Cloud Services,Fivechat,Debit Card,Support,CC-380 ,Posted,INV-32471,22-05-2023,26-01-2025,0
3236,15-06-2024,01-06-2023,CNY,173483.77,Income,Payroll,Advertising,Oyoba,Cash,Engineering,CC-892 ,Failed,INV-30121,25-09-2023,19-03-2023,0
3237,21-04-2024,17-11-2024,MMK,95381.94,Transfer,Administration,Logistics,Rhycero,Debit Card,Services,CC-577 ,Reversed,INV-85348,02-08-2025,25-09-2023,0
3238,06-04-2023,21-01-2023,BRL,5951.4,Expense,Operations,Cloud Services,Voomm,Debit Card,Sales,CC-105 ,Failed,INV-88614,08-10-2023,13-08-2023,0
3239,27-04-2023,05-11-2024,XOF,0,Income,Marketing,Logistics,LiveZ,Cash,Training,CC-915 ,Reversed,INV-70642,23-01-2024,18-07-2023,42668.43
3240,06-09-2023,03-07-2024,USD,0,Income,Sales,Advertising,Wikivu,UPI,Legal,CC-650 ,Posted,INV-25307,01-05-2023,28-02-2024,34417.71
3241,05-12-2024,08-01-2024,CNY,64136.16,Transfer,Sales,Rent,Tagopia,UPI,Product Management,CC-834 ,Failed,INV-10617,04-03-2024,15-09-2023,0
3242,03-02-2023,03-08-2024,CNY,0,Expense,Marketing,Rent,Youbridge,Bank Transfer,Support,CC-152 ,Reversed,INV-20643,10-08-2023,30-04-2023,7201.25
3243,07-07-2024,20-04-2024,CNY,0,Expense,Sales,Logistics,Youspan,Debit Card,Training,CC-076 ,Posted,INV-61118,10-05-2024,11-03-2023,22120.51
3244,22-11-2023,10-09-2023,EUR,159868.77,Income,Payroll,Logistics,Skimia,Credit Card,Services,CC-945 ,Failed,INV-20289,04-09-2024,31-05-2023,0
3245,06-10-2023,12-09-2023,UAH,162600.17,Income,Payroll,Rent,Realcube,Bank Transfer,Human Resources,CC-947 ,Pending,INV-85817,19-07-2024,12-03-2023,0
3246,17-12-2024,26-10-2024,CRC,124106.94,Income,Operations,Rent,Kare,UPI,Product Management,CC-469 ,Pending,INV-24244,27-02-2025,21-05-2024,0
3247,19-10-2023,18-11-2024,CNY,104247.99,Income,Administration,Rent,Yabox,Debit Card,Product Management,CC-461 ,Pending,INV-23696,05-10-2023,30-11-2023,0
3248,07-09-2024,17-12-2023,CNY,175196.61,Transfer,Marketing,Salaries,Feedfire,Credit Card,Training,CC-603 ,Pending,INV-94096,26-03-2025,31-05-2023,0
3249,01-10-2024,16-08-2024,SEK,65030.47,Transfer,Marketing,Cloud Services,Skaboo,Debit Card,Sales,CC-999 ,Posted,INV-31977,25-10-2024,26-03-2024,0
3250,23-07-2023,12-04-2024,VND,0,Expense,Operations,Software Subscriptions,Centimia,Cash,Training,CC-613 ,Failed,INV-13068,24-01-2024,24-04-2023,34156.87
3251,09-09-2024,29-10-2024,PHP,133123.43,Transfer,Administration,Salaries,Photobug,UPI,Legal,CC-883 ,Reversed,INV-26862,18-01-2025,29-03-2024,0
3252,28-10-2024,11-12-2023,PYG,0,Transfer,Technology,Salaries,Mynte,Bank Transfer,Support,CC-135 ,Pending,INV-15434,30-09-2024,14-03-2024,43181.59
3253,01-03-2024,23-12-2023,MXN,106790.02,Expense,Sales,Rent,Jayo,Bank Transfer,Business Development,CC-063 ,Reversed,INV-97023,29-08-2023,17-12-2023,0
3254,23-11-2024,30-04-2023,IDR,0,Income,Sales,Advertising,Jabbersphere,Bank Transfer,Business Development,CC-521 ,Posted,INV-93217,02-04-2024,30-11-2023,25357.83
3255,19-04-2023,20-06-2024,CNY,0,Income,Sales,Software Subscriptions,Brightbean,Debit Card,Engineering,CC-873 ,Posted,INV-23903,21-11-2024,18-12-2024,15277.57
3256,20-08-2023,30-05-2023,PEN,168235.97,Expense,Operations,Salaries,Oozz,Bank Transfer,Marketing,CC-833 ,Posted,INV-96906,07-04-2024,16-01-2023,0
3257,18-12-2023,04-04-2023,KRW,152871.49,Expense,Sales,Cloud Services,Fivechat,Credit Card,Services,CC-277 ,Failed,INV-93915,05-09-2023,26-12-2024,0
3258,11-04-2023,03-06-2024,CZK,89381.04,Income,Technology,Software Subscriptions,Kwimbee,Debit Card,Engineering,CC-629 ,Pending,INV-91737,03-11-2025,01-08-2023,0
3259,16-05-2024,11-12-2024,EUR,156529.87,Transfer,Payroll,Advertising,Voolith,Debit Card,Business Development,CC-760 ,Failed,INV-97092,12-09-2024,08-12-2023,0
3260,22-11-2023,27-05-2024,CNY,42044.96,Expense,Operations,Software Subscriptions,Devbug,UPI,Accounting,CC-195 ,Reversed,INV-47170,02-04-2023,12-05-2024,0
3261,09-09-2023,07-10-2024,CNY,5700.77,Income,Sales,Salaries,Divanoodle,Credit Card,Research and Development,CC-176 ,Failed,INV-82466,13-05-2024,29-07-2023,0
3262,28-02-2023,17-05-2023,CNY,0,Expense,Technology,Salaries,Topicstorm,Bank Transfer,Services,CC-311 ,Failed,INV-16929,03-05-2025,22-02-2024,42048.69
3263,07-12-2023,12-10-2023,KMF,74251.22,Income,Administration,Cloud Services,Zoomlounge,Credit Card,Sales,CC-625 ,Failed,INV-11167,08-12-2023,10-01-2024,0
3264,22-08-2024,07-05-2023,PLN,120467.42,Transfer,Payroll,Salaries,Meetz,Debit Card,Marketing,CC-817 ,Posted,INV-76618,24-09-2023,22-02-2024,0
3265,12-04-2023,27-02-2023,EUR,159652.63,Expense,Technology,Salaries,Tagchat,Cash,Engineering,CC-329 ,Posted,INV-76308,03-05-2023,13-09-2023,0
3266,27-11-2023,27-06-2023,BRL,100558.72,Income,Payroll,Logistics,Avamm,Bank Transfer,Services,CC-956 ,Reversed,INV-86351,18-10-2024,30-08-2023,0
3267,05-03-2023,02-02-2023,PHP,109451.45,Transfer,Sales,Logistics,Skiba,Cash,Product Management,CC-090 ,Reversed,INV-38851,26-12-2023,25-04-2024,0
3268,23-08-2023,,IDR,44609.73,Income,Marketing,Cloud Services,Meemm,Bank Transfer,Research and Development,CC-229 ,Pending,INV-21980,03-02-2025,06-02-2023,0
3269,27-03-2023,01-04-2023,NGN,133624.61,Income,Payroll,Salaries,Wikizz,Debit Card,Research and Development,CC-062 ,Pending,INV-82936,21-05-2023,26-02-2023,0
3270,28-12-2023,01-09-2023,JPY,0,Income,Marketing,Logistics,Zoonder,UPI,Services,CC-737 ,Posted,INV-78021,22-05-2023,09-10-2024,4357.72
3271,18-05-2024,06-04-2024,IDR,59482.64,Income,Operations,Rent,Photobug,Bank Transfer,Accounting,CC-341 ,Posted,INV-94659,23-12-2023,27-09-2024,0
3272,22-11-2024,19-04-2023,AMD,76004.96,Income,Sales,Rent,Bluezoom,Bank Transfer,Marketing,CC-371 ,Posted,INV-17712,24-06-2024,21-09-2024,0
3273,02-03-2024,16-06-2023,XAF,85545.24,Income,Operations,Advertising,Divape,Bank Transfer,Services,CC-358 ,Posted,INV-34996,29-09-2023,16-04-2023,0
3274,08-03-2024,14-06-2024,EUR,0,Expense,Sales,Cloud Services,Quatz,Cash,Sales,CC-807 ,Posted,INV-18067,18-11-2024,27-04-2024,13136.02
3275,18-02-2024,18-01-2024,EUR,140162.01,Income,Sales,Advertising,Photolist,Bank Transfer,Engineering,CC-361 ,Pending,INV-81654,14-01-2025,15-01-2025,0
3276,04-12-2023,22-11-2023,CNY,112503.28,Expense,Payroll,Advertising,Devcast,Debit Card,Marketing,CC-135 ,Posted,INV-48615,13-09-2023,11-04-2023,0
3277,13-07-2023,14-03-2024,EUR,64485.13,Expense,Payroll,Rent,Quamba,UPI,Research and Development,CC-392 ,Failed,INV-26099,17-04-2023,14-07-2024,0
3278,31-10-2023,27-01-2023,PKR,0,Transfer,Marketing,Software Subscriptions,Demimbu,Credit Card,Product Management,CC-095 ,Reversed,INV-79382,07-06-2024,05-03-2025,47395.85
3279,18-02-2024,16-01-2023,CDF,0,Expense,Operations,Logistics,Gabtype,Bank Transfer,Human Resources,CC-767 ,Failed,INV-99436,09-07-2023,19-01-2025,18862.07
3280,12-11-2024,30-05-2024,CNY,144266.63,Income,Operations,Logistics,Oyope,Credit Card,Human Resources,CC-202 ,Posted,INV-05832,20-03-2023,08-06-2024,0
3281,18-03-2024,30-04-2024,CNY,86854.45,Income,Payroll,Cloud Services,Trupe,Debit Card,Sales,CC-777 ,Failed,INV-61421,16-09-2023,02-09-2023,0
3282,28-05-2024,27-04-2024,MDL,81281.39,Expense,Payroll,Software Subscriptions,Gabtype,Debit Card,Services,CC-060 ,Reversed,INV-25983,25-05-2024,14-07-2024,0
3283,06-04-2024,26-07-2024,RUB,32158.65,Income,Operations,Software Subscriptions,Kwideo,Debit Card,Marketing,CC-774 ,Posted,INV-80027,03-02-2023,06-07-2023,0
3284,01-09-2023,30-03-2024,COP,70183.58,Expense,Marketing,Cloud Services,Pixope,Bank Transfer,Support,CC-278 ,Failed,INV-04552,15-08-2023,09-08-2023,0
3285,24-11-2024,,SYP,147662.6,Expense,Technology,Software Subscriptions,Agivu,Credit Card,Accounting,CC-218 ,Failed,INV-84739,10-05-2024,17-10-2024,0
3286,29-06-2023,12-12-2023,PEN,29394.71,Transfer,Marketing,Salaries,Devpulse,Cash,Legal,CC-139 ,Reversed,INV-03015,13-02-2023,14-04-2024,0
3287,19-07-2024,15-04-2023,ETB,157578.17,Transfer,Administration,Cloud Services,Oyondu,Credit Card,Sales,CC-751 ,Pending,INV-46632,08-07-2024,29-03-2023,0
3288,27-02-2023,06-06-2023,MXN,0,Expense,Marketing,Software Subscriptions,Topicblab,Cash,Legal,CC-943 ,Pending,INV-00477,01-07-2024,22-01-2023,32396.47
3289,11-12-2023,26-11-2023,COP,0,Transfer,Payroll,Salaries,Fanoodle,UPI,Legal,CC-715 ,Reversed,INV-64208,19-10-2023,27-03-2023,18386.84
3290,20-05-2024,22-09-2024,EUR,127658.16,Income,Marketing,Cloud Services,Twitterbeat,Bank Transfer,Legal,CC-487 ,Reversed,INV-30729,17-10-2024,29-04-2023,0
